Country,State,Date,Sex,Age,Deaths
USA,New York City,2021-04-24,b,75,7445
USA,New York City,2021-04-24,b,85,6913
USA,New York City,2021-04-24,b,TOT,28290
USA,New York City,2021-04-24,f,0,2
USA,New York City,2021-04-24,f,1,1
USA,New York City,2021-04-24,f,5,3
USA,New York City,2021-04-24,f,15,13
USA,New York City,2021-04-24,f,25,74
USA,New York City,2021-04-24,f,35,163
USA,New York City,2021-04-24,f,45,526
USA,New York City,2021-04-24,f,55,1439
USA,New York City,2021-04-24,f,65,2489
USA,New York City,2021-04-24,f,75,3172
USA,New York City,2021-04-24,f,85,3864
USA,New York City,2021-04-24,f,TOT,11745
USA,New York City,2021-04-24,m,0,4
USA,New York City,2021-04-24,m,1,2
USA,New York City,2021-04-24,m,5,5
USA,New York City,2021-04-24,m,15,28
USA,New York City,2021-04-24,m,25,150
USA,New York City,2021-04-24,m,35,498
USA,New York City,2021-04-24,m,45,1252
USA,New York City,2021-04-24,m,55,2915
USA,New York City,2021-04-24,m,65,4369
USA,New York City,2021-04-24,m,75,4273
USA,New York City,2021-04-24,m,85,3049
USA,New York City,2021-04-24,m,TOT,16545
USA,North Carolina,2021-04-24,b,0,0
USA,North Carolina,2021-04-24,b,1,0
USA,North Carolina,2021-04-24,b,5,1
USA,North Carolina,2021-04-24,b,15,10
USA,North Carolina,2021-04-24,b,25,51
USA,North Carolina,2021-04-24,b,35,138
USA,North Carolina,2021-04-24,b,45,383
USA,North Carolina,2021-04-24,b,55,946
USA,North Carolina,2021-04-24,b,65,1979
USA,North Carolina,2021-04-24,b,75,2524
USA,North Carolina,2021-04-24,b,85,2755
USA,North Carolina,2021-04-24,b,TOT,8787
USA,North Carolina,2021-04-24,f,0,0
USA,North Carolina,2021-04-24,f,1,0
USA,North Carolina,2021-04-24,f,5,0
USA,North Carolina,2021-04-24,f,15,3
USA,North Carolina,2021-04-24,f,25,20
USA,North Carolina,2021-04-24,f,35,43
USA,North Carolina,2021-04-24,f,45,142
USA,North Carolina,2021-04-24,f,55,363
USA,North Carolina,2021-04-24,f,65,835
USA,North Carolina,2021-04-24,f,75,1171
USA,North Carolina,2021-04-24,f,85,1708
USA,North Carolina,2021-04-24,f,TOT,4285
USA,North Carolina,2021-04-24,m,0,0
USA,North Carolina,2021-04-24,m,1,0
USA,North Carolina,2021-04-24,m,5,1
USA,North Carolina,2021-04-24,m,15,7
USA,North Carolina,2021-04-24,m,25,31
USA,North Carolina,2021-04-24,m,35,95
USA,North Carolina,2021-04-24,m,45,241
USA,North Carolina,2021-04-24,m,55,583
USA,North Carolina,2021-04-24,m,65,1144
USA,North Carolina,2021-04-24,m,75,1353
USA,North Carolina,2021-04-24,m,85,1047
USA,North Carolina,2021-04-24,m,TOT,4502
USA,North Dakota,2021-04-24,b,0,0
USA,North Dakota,2021-04-24,b,1,0
USA,North Dakota,2021-04-24,b,5,0
USA,North Dakota,2021-04-24,b,15,2
USA,North Dakota,2021-04-24,b,25,9
USA,North Dakota,2021-04-24,b,35,19
USA,North Dakota,2021-04-24,b,45,46
USA,North Dakota,2021-04-24,b,55,139
USA,North Dakota,2021-04-24,b,65,284
USA,North Dakota,2021-04-24,b,75,438
USA,North Dakota,2021-04-24,b,85,714
USA,North Dakota,2021-04-24,b,TOT,1651
USA,North Dakota,2021-04-24,f,0,0
USA,North Dakota,2021-04-24,f,1,0
USA,North Dakota,2021-04-24,f,5,0
USA,North Dakota,2021-04-24,f,15,1
USA,North Dakota,2021-04-24,f,25,2
USA,North Dakota,2021-04-24,f,35,5
USA,North Dakota,2021-04-24,f,45,14
USA,North Dakota,2021-04-24,f,55,44
USA,North Dakota,2021-04-24,f,65,97
USA,North Dakota,2021-04-24,f,75,194
USA,North Dakota,2021-04-24,f,85,374
USA,North Dakota,2021-04-24,f,TOT,730
USA,North Dakota,2021-04-24,m,0,0
USA,North Dakota,2021-04-24,m,1,0
USA,North Dakota,2021-04-24,m,5,0
USA,North Dakota,2021-04-24,m,15,1
USA,North Dakota,2021-04-24,m,25,6
USA,North Dakota,2021-04-24,m,35,16
USA,North Dakota,2021-04-24,m,45,32
USA,North Dakota,2021-04-24,m,55,95
USA,North Dakota,2021-04-24,m,65,187
USA,North Dakota,2021-04-24,m,75,244
USA,North Dakota,2021-04-24,m,85,340
USA,North Dakota,2021-04-24,m,TOT,921
USA,Ohio,2021-04-24,b,0,2
USA,Ohio,2021-04-24,b,1,1
USA,Ohio,2021-04-24,b,5,3
USA,Ohio,2021-04-24,b,15,14
USA,Ohio,2021-04-24,b,25,64
USA,Ohio,2021-04-24,b,35,194
USA,Ohio,2021-04-24,b,45,563
USA,Ohio,2021-04-24,b,55,1944
USA,Ohio,2021-04-24,b,65,4440
USA,Ohio,2021-04-24,b,75,6543
USA,Ohio,2021-04-24,b,85,7808
USA,Ohio,2021-04-24,b,TOT,21576
USA,Ohio,2021-04-24,f,0,1
USA,Ohio,2021-04-24,f,1,1
USA,Ohio,2021-04-24,f,5,2
USA,Ohio,2021-04-24,f,15,11
USA,Ohio,2021-04-24,f,25,29
USA,Ohio,2021-04-24,f,35,83
USA,Ohio,2021-04-24,f,45,214
USA,Ohio,2021-04-24,f,55,745
USA,Ohio,2021-04-24,f,65,1714
USA,Ohio,2021-04-24,f,75,2935
USA,Ohio,2021-04-24,f,85,4550
USA,Ohio,2021-04-24,f,TOT,10284
USA,Ohio,2021-04-24,m,0,0
USA,Ohio,2021-04-24,m,1,1
USA,Ohio,2021-04-24,m,5,0
USA,Ohio,2021-04-24,m,15,6
USA,Ohio,2021-04-24,m,25,35
USA,Ohio,2021-04-24,m,35,111
USA,Ohio,2021-04-24,m,45,349
USA,Ohio,2021-04-24,m,55,1199
USA,Ohio,2021-04-24,m,65,2726
USA,Ohio,2021-04-24,m,75,3608
USA,Ohio,2021-04-24,m,85,3258
USA,Ohio,2021-04-24,m,TOT,11292
USA,Oklahoma,2021-04-24,b,0,1
USA,Oklahoma,2021-04-24,b,1,1
USA,Oklahoma,2021-04-24,b,5,1
USA,Oklahoma,2021-04-24,b,15,11
USA,Oklahoma,2021-04-24,b,25,52
USA,Oklahoma,2021-04-24,b,35,131
USA,Oklahoma,2021-04-24,b,45,400
USA,Oklahoma,2021-04-24,b,55,1030
USA,Oklahoma,2021-04-24,b,65,1998
USA,Oklahoma,2021-04-24,b,75,2348
USA,Oklahoma,2021-04-24,b,85,2270
USA,Oklahoma,2021-04-24,b,TOT,8243
USA,Oklahoma,2021-04-24,f,0,1
USA,Oklahoma,2021-04-24,f,1,0
USA,Oklahoma,2021-04-24,f,5,1
USA,Oklahoma,2021-04-24,f,15,4
USA,Oklahoma,2021-04-24,f,25,19
USA,Oklahoma,2021-04-24,f,35,56
USA,Oklahoma,2021-04-24,f,45,167
USA,Oklahoma,2021-04-24,f,55,405
USA,Oklahoma,2021-04-24,f,65,825
USA,Oklahoma,2021-04-24,f,75,1036
USA,Oklahoma,2021-04-24,f,85,1232
USA,Oklahoma,2021-04-24,f,TOT,3745
USA,Oklahoma,2021-04-24,m,0,1
USA,Oklahoma,2021-04-24,m,1,1
USA,Oklahoma,2021-04-24,m,5,0
USA,Oklahoma,2021-04-24,m,15,8
USA,Oklahoma,2021-04-24,m,25,33
USA,Oklahoma,2021-04-24,m,35,75
USA,Oklahoma,2021-04-24,m,45,233
USA,Oklahoma,2021-04-24,m,55,625
USA,Oklahoma,2021-04-24,m,65,1173
USA,Oklahoma,2021-04-24,m,75,1312
USA,Oklahoma,2021-04-24,m,85,1038
USA,Oklahoma,2021-04-24,m,TOT,4498
USA,Oregon,2021-04-24,b,0,0
USA,Oregon,2021-04-24,b,1,0
USA,Oregon,2021-04-24,b,5,0
USA,Oregon,2021-04-24,b,15,3
USA,Oregon,2021-04-24,b,25,10
USA,Oregon,2021-04-24,b,35,35
USA,Oregon,2021-04-24,b,45,92
USA,Oregon,2021-04-24,b,55,246
USA,Oregon,2021-04-24,b,65,421
USA,Oregon,2021-04-24,b,75,700
USA,Oregon,2021-04-24,b,85,842
USA,Oregon,2021-04-24,b,TOT,2349
USA,Oregon,2021-04-24,f,0,0
USA,Oregon,2021-04-24,f,1,0
USA,Oregon,2021-04-24,f,5,0
USA,Oregon,2021-04-24,f,15,0
USA,Oregon,2021-04-24,f,25,4
USA,Oregon,2021-04-24,f,35,12
USA,Oregon,2021-04-24,f,45,27
USA,Oregon,2021-04-24,f,55,79
USA,Oregon,2021-04-24,f,65,182
USA,Oregon,2021-04-24,f,75,307
USA,Oregon,2021-04-24,f,85,488
USA,Oregon,2021-04-24,f,TOT,1099
USA,Oregon,2021-04-24,m,0,0
USA,Oregon,2021-04-24,m,1,0
USA,Oregon,2021-04-24,m,5,0
USA,Oregon,2021-04-24,m,15,2
USA,Oregon,2021-04-24,m,25,7
USA,Oregon,2021-04-24,m,35,23
USA,Oregon,2021-04-24,m,45,65
USA,Oregon,2021-04-24,m,55,167
USA,Oregon,2021-04-24,m,65,239
USA,Oregon,2021-04-24,m,75,393
USA,Oregon,2021-04-24,m,85,354
USA,Oregon,2021-04-24,m,TOT,1250
USA,Pennsylvania,2021-04-24,b,0,0
USA,Pennsylvania,2021-04-24,b,1,0
USA,Pennsylvania,2021-04-24,b,5,2
USA,Pennsylvania,2021-04-24,b,15,27
USA,Pennsylvania,2021-04-24,b,25,97
USA,Pennsylvania,2021-04-24,b,35,216
USA,Pennsylvania,2021-04-24,b,45,755
USA,Pennsylvania,2021-04-24,b,55,2317
USA,Pennsylvania,2021-04-24,b,65,5141
USA,Pennsylvania,2021-04-24,b,75,7315
USA,Pennsylvania,2021-04-24,b,85,10833
USA,Pennsylvania,2021-04-24,b,TOT,26703
USA,Pennsylvania,2021-04-24,f,0,0
USA,Pennsylvania,2021-04-24,f,1,0
USA,Pennsylvania,2021-04-24,f,5,1
USA,Pennsylvania,2021-04-24,f,15,10
USA,Pennsylvania,2021-04-24,f,25,27
USA,Pennsylvania,2021-04-24,f,35,78
USA,Pennsylvania,2021-04-24,f,45,277
USA,Pennsylvania,2021-04-24,f,55,826
USA,Pennsylvania,2021-04-24,f,65,2042
USA,Pennsylvania,2021-04-24,f,75,3295
USA,Pennsylvania,2021-04-24,f,85,6562
USA,Pennsylvania,2021-04-24,f,TOT,13118
USA,Pennsylvania,2021-04-24,m,0,0
USA,Pennsylvania,2021-04-24,m,1,0
USA,Pennsylvania,2021-04-24,m,5,1
USA,Pennsylvania,2021-04-24,m,15,17
USA,Pennsylvania,2021-04-24,m,25,70
USA,Pennsylvania,2021-04-24,m,35,138
USA,Pennsylvania,2021-04-24,m,45,478
USA,Pennsylvania,2021-04-24,m,55,1491
USA,Pennsylvania,2021-04-24,m,65,3099
USA,Pennsylvania,2021-04-24,m,75,4020
USA,Pennsylvania,2021-04-24,m,85,4271
USA,Pennsylvania,2021-04-24,m,TOT,13585
USA,Puerto Rico,2021-04-24,b,0,0
USA,Puerto Rico,2021-04-24,b,1,0
USA,Puerto Rico,2021-04-24,b,5,1
USA,Puerto Rico,2021-04-24,b,15,8
USA,Puerto Rico,2021-04-24,b,25,27
USA,Puerto Rico,2021-04-24,b,35,58
USA,Puerto Rico,2021-04-24,b,45,167
USA,Puerto Rico,2021-04-24,b,55,305
USA,Puerto Rico,2021-04-24,b,65,532
USA,Puerto Rico,2021-04-24,b,75,575
USA,Puerto Rico,2021-04-24,b,85,432
USA,Puerto Rico,2021-04-24,b,TOT,2105
USA,Puerto Rico,2021-04-24,f,0,0
USA,Puerto Rico,2021-04-24,f,1,0
USA,Puerto Rico,2021-04-24,f,5,1
USA,Puerto Rico,2021-04-24,f,15,2
USA,Puerto Rico,2021-04-24,f,25,9
USA,Puerto Rico,2021-04-24,f,35,16
USA,Puerto Rico,2021-04-24,f,45,52
USA,Puerto Rico,2021-04-24,f,55,126
USA,Puerto Rico,2021-04-24,f,65,209
USA,Puerto Rico,2021-04-24,f,75,243
USA,Puerto Rico,2021-04-24,f,85,235
USA,Puerto Rico,2021-04-24,f,TOT,893
USA,Puerto Rico,2021-04-24,m,0,0
USA,Puerto Rico,2021-04-24,m,1,0
USA,Puerto Rico,2021-04-24,m,5,0
USA,Puerto Rico,2021-04-24,m,15,6
USA,Puerto Rico,2021-04-24,m,25,18
USA,Puerto Rico,2021-04-24,m,35,42
USA,Puerto Rico,2021-04-24,m,45,115
USA,Puerto Rico,2021-04-24,m,55,179
USA,Puerto Rico,2021-04-24,m,65,323
USA,Puerto Rico,2021-04-24,m,75,332
USA,Puerto Rico,2021-04-24,m,85,197
USA,Puerto Rico,2021-04-24,m,TOT,1212
USA,Rhode Island,2021-04-24,b,0,0
USA,Rhode Island,2021-04-24,b,1,0
USA,Rhode Island,2021-04-24,b,5,1
USA,Rhode Island,2021-04-24,b,15,0
USA,Rhode Island,2021-04-24,b,25,9
USA,Rhode Island,2021-04-24,b,35,17
USA,Rhode Island,2021-04-24,b,45,56
USA,Rhode Island,2021-04-24,b,55,197
USA,Rhode Island,2021-04-24,b,65,479
USA,Rhode Island,2021-04-24,b,75,663
USA,Rhode Island,2021-04-24,b,85,1179
USA,Rhode Island,2021-04-24,b,TOT,2600
USA,Rhode Island,2021-04-24,f,0,0
USA,Rhode Island,2021-04-24,f,1,0
USA,Rhode Island,2021-04-24,f,5,1
USA,Rhode Island,2021-04-24,f,15,0
USA,Rhode Island,2021-04-24,f,25,2
USA,Rhode Island,2021-04-24,f,35,5
USA,Rhode Island,2021-04-24,f,45,22
USA,Rhode Island,2021-04-24,f,55,62
USA,Rhode Island,2021-04-24,f,65,198
USA,Rhode Island,2021-04-24,f,75,320
USA,Rhode Island,2021-04-24,f,85,735
USA,Rhode Island,2021-04-24,f,TOT,1344
USA,Rhode Island,2021-04-24,m,0,0
USA,Rhode Island,2021-04-24,m,1,0
USA,Rhode Island,2021-04-24,m,5,0
USA,Rhode Island,2021-04-24,m,15,0
USA,Rhode Island,2021-04-24,m,25,5
USA,Rhode Island,2021-04-24,m,35,14
USA,Rhode Island,2021-04-24,m,45,34
USA,Rhode Island,2021-04-24,m,55,135
USA,Rhode Island,2021-04-24,m,65,281
USA,Rhode Island,2021-04-24,m,75,343
USA,Rhode Island,2021-04-24,m,85,444
USA,Rhode Island,2021-04-24,m,TOT,1256
USA,South Carolina,2021-04-24,b,0,2
USA,South Carolina,2021-04-24,b,1,0
USA,South Carolina,2021-04-24,b,5,2
USA,South Carolina,2021-04-24,b,15,12
USA,South Carolina,2021-04-24,b,25,44
USA,South Carolina,2021-04-24,b,35,134
USA,South Carolina,2021-04-24,b,45,351
USA,South Carolina,2021-04-24,b,55,1082
USA,South Carolina,2021-04-24,b,65,2145
USA,South Carolina,2021-04-24,b,75,2618
USA,South Carolina,2021-04-24,b,85,2152
USA,South Carolina,2021-04-24,b,TOT,8542
USA,South Carolina,2021-04-24,f,0,0
USA,South Carolina,2021-04-24,f,1,0
USA,South Carolina,2021-04-24,f,5,1
USA,South Carolina,2021-04-24,f,15,3
USA,South Carolina,2021-04-24,f,25,18
USA,South Carolina,2021-04-24,f,35,43
USA,South Carolina,2021-04-24,f,45,148
USA,South Carolina,2021-04-24,f,55,471
USA,South Carolina,2021-04-24,f,65,911
USA,South Carolina,2021-04-24,f,75,1107
USA,South Carolina,2021-04-24,f,85,1240
USA,South Carolina,2021-04-24,f,TOT,3941
USA,South Carolina,2021-04-24,m,0,1
USA,South Carolina,2021-04-24,m,1,0
USA,South Carolina,2021-04-24,m,5,2
USA,South Carolina,2021-04-24,m,15,10
USA,South Carolina,2021-04-24,m,25,26
USA,South Carolina,2021-04-24,m,35,91
USA,South Carolina,2021-04-24,m,45,203
USA,South Carolina,2021-04-24,m,55,611
USA,South Carolina,2021-04-24,m,65,1234
USA,South Carolina,2021-04-24,m,75,1511
USA,South Carolina,2021-04-24,m,85,912
USA,South Carolina,2021-04-24,m,TOT,4601
USA,South Dakota,2021-04-24,b,0,0
USA,South Dakota,2021-04-24,b,1,0
USA,South Dakota,2021-04-24,b,5,0
USA,South Dakota,2021-04-24,b,15,3
USA,South Dakota,2021-04-24,b,25,14
USA,South Dakota,2021-04-24,b,35,20
USA,South Dakota,2021-04-24,b,45,70
USA,South Dakota,2021-04-24,b,55,185
USA,South Dakota,2021-04-24,b,65,390
USA,South Dakota,2021-04-24,b,75,517
USA,South Dakota,2021-04-24,b,85,806
USA,South Dakota,2021-04-24,b,TOT,2005
USA,South Dakota,2021-04-24,f,0,0
USA,South Dakota,2021-04-24,f,1,0
USA,South Dakota,2021-04-24,f,5,0
USA,South Dakota,2021-04-24,f,15,1
USA,South Dakota,2021-04-24,f,25,3
USA,South Dakota,2021-04-24,f,35,8
USA,South Dakota,2021-04-24,f,45,36
USA,South Dakota,2021-04-24,f,55,67
USA,South Dakota,2021-04-24,f,65,176
USA,South Dakota,2021-04-24,f,75,204
USA,South Dakota,2021-04-24,f,85,432
USA,South Dakota,2021-04-24,f,TOT,927
USA,South Dakota,2021-04-24,m,0,0
USA,South Dakota,2021-04-24,m,1,0
USA,South Dakota,2021-04-24,m,5,0
USA,South Dakota,2021-04-24,m,15,2
USA,South Dakota,2021-04-24,m,25,12
USA,South Dakota,2021-04-24,m,35,11
USA,South Dakota,2021-04-24,m,45,34
USA,South Dakota,2021-04-24,m,55,118
USA,South Dakota,2021-04-24,m,65,214
USA,South Dakota,2021-04-24,m,75,313
USA,South Dakota,2021-04-24,m,85,374
USA,South Dakota,2021-04-24,m,TOT,1078
USA,Tennessee,2021-04-24,b,0,2
USA,Tennessee,2021-04-24,b,1,1
USA,Tennessee,2021-04-24,b,5,3
USA,Tennessee,2021-04-24,b,15,21
USA,Tennessee,2021-04-24,b,25,67
USA,Tennessee,2021-04-24,b,35,202
USA,Tennessee,2021-04-24,b,45,607
USA,Tennessee,2021-04-24,b,55,1603
USA,Tennessee,2021-04-24,b,65,3058
USA,Tennessee,2021-04-24,b,75,3722
USA,Tennessee,2021-04-24,b,85,3083
USA,Tennessee,2021-04-24,b,TOT,12370
USA,Tennessee,2021-04-24,f,0,2
USA,Tennessee,2021-04-24,f,1,1
USA,Tennessee,2021-04-24,f,5,3
USA,Tennessee,2021-04-24,f,15,11
USA,Tennessee,2021-04-24,f,25,23
USA,Tennessee,2021-04-24,f,35,83
USA,Tennessee,2021-04-24,f,45,227
USA,Tennessee,2021-04-24,f,55,659
USA,Tennessee,2021-04-24,f,65,1228
USA,Tennessee,2021-04-24,f,75,1588
USA,Tennessee,2021-04-24,f,85,1766
USA,Tennessee,2021-04-24,f,TOT,5590
USA,Tennessee,2021-04-24,m,0,1
USA,Tennessee,2021-04-24,m,1,1
USA,Tennessee,2021-04-24,m,5,0
USA,Tennessee,2021-04-24,m,15,10
USA,Tennessee,2021-04-24,m,25,44
USA,Tennessee,2021-04-24,m,35,119
USA,Tennessee,2021-04-24,m,45,380
USA,Tennessee,2021-04-24,m,55,944
USA,Tennessee,2021-04-24,m,65,1830
USA,Tennessee,2021-04-24,m,75,2134
USA,Tennessee,2021-04-24,m,85,1317
USA,Tennessee,2021-04-24,m,TOT,6780
USA,Texas,2021-04-24,b,0,12
USA,Texas,2021-04-24,b,1,6
USA,Texas,2021-04-24,b,5,18
USA,Texas,2021-04-24,b,15,112
USA,Texas,2021-04-24,b,25,550
USA,Texas,2021-04-24,b,35,1445
USA,Texas,2021-04-24,b,45,3835
USA,Texas,2021-04-24,b,55,8455
USA,Texas,2021-04-24,b,65,13353
USA,Texas,2021-04-24,b,75,13719
USA,Texas,2021-04-24,b,85,11266
USA,Texas,2021-04-24,b,TOT,52771
USA,Texas,2021-04-24,f,0,5
USA,Texas,2021-04-24,f,1,2
USA,Texas,2021-04-24,f,5,8
USA,Texas,2021-04-24,f,15,50
USA,Texas,2021-04-24,f,25,204
USA,Texas,2021-04-24,f,35,520
USA,Texas,2021-04-24,f,45,1258
USA,Texas,2021-04-24,f,55,3026
USA,Texas,2021-04-24,f,65,5167
USA,Texas,2021-04-24,f,75,5807
USA,Texas,2021-04-24,f,85,6172
USA,Texas,2021-04-24,f,TOT,22219
USA,Texas,2021-04-24,m,0,7
USA,Texas,2021-04-24,m,1,3
USA,Texas,2021-04-24,m,5,11
USA,Texas,2021-04-24,m,15,62
USA,Texas,2021-04-24,m,25,346
USA,Texas,2021-04-24,m,35,925
USA,Texas,2021-04-24,m,45,2577
USA,Texas,2021-04-24,m,55,5429
USA,Texas,2021-04-24,m,65,8186
USA,Texas,2021-04-24,m,75,7912
USA,Texas,2021-04-24,m,85,5094
USA,Texas,2021-04-24,m,TOT,30552
USA,Utah,2021-04-24,b,0,0
USA,Utah,2021-04-24,b,1,0
USA,Utah,2021-04-24,b,5,1
USA,Utah,2021-04-24,b,15,7
USA,Utah,2021-04-24,b,25,27
USA,Utah,2021-04-24,b,35,62
USA,Utah,2021-04-24,b,45,148
USA,Utah,2021-04-24,b,55,280
USA,Utah,2021-04-24,b,65,550
USA,Utah,2021-04-24,b,75,645
USA,Utah,2021-04-24,b,85,640
USA,Utah,2021-04-24,b,TOT,2360
USA,Utah,2021-04-24,f,0,0
USA,Utah,2021-04-24,f,1,0
USA,Utah,2021-04-24,f,5,0
USA,Utah,2021-04-24,f,15,2
USA,Utah,2021-04-24,f,25,11
USA,Utah,2021-04-24,f,35,23
USA,Utah,2021-04-24,f,45,48
USA,Utah,2021-04-24,f,55,94
USA,Utah,2021-04-24,f,65,202
USA,Utah,2021-04-24,f,75,245
USA,Utah,2021-04-24,f,85,314
USA,Utah,2021-04-24,f,TOT,939
USA,Utah,2021-04-24,m,0,0
USA,Utah,2021-04-24,m,1,0
USA,Utah,2021-04-24,m,5,1
USA,Utah,2021-04-24,m,15,5
USA,Utah,2021-04-24,m,25,16
USA,Utah,2021-04-24,m,35,39
USA,Utah,2021-04-24,m,45,100
USA,Utah,2021-04-24,m,55,186
USA,Utah,2021-04-24,m,65,348
USA,Utah,2021-04-24,m,75,400
USA,Utah,2021-04-24,m,85,326
USA,Utah,2021-04-24,m,TOT,1421
USA,Vermont,2021-04-24,b,0,0
USA,Vermont,2021-04-24,b,1,0
USA,Vermont,2021-04-24,b,5,0
USA,Vermont,2021-04-24,b,15,0
USA,Vermont,2021-04-24,b,25,0
USA,Vermont,2021-04-24,b,35,3
USA,Vermont,2021-04-24,b,45,7
USA,Vermont,2021-04-24,b,55,14
USA,Vermont,2021-04-24,b,65,32
USA,Vermont,2021-04-24,b,75,68
USA,Vermont,2021-04-24,b,85,102
USA,Vermont,2021-04-24,b,TOT,226
USA,Vermont,2021-04-24,f,0,0
USA,Vermont,2021-04-24,f,1,0
USA,Vermont,2021-04-24,f,5,0
USA,Vermont,2021-04-24,f,15,0
USA,Vermont,2021-04-24,f,25,0
USA,Vermont,2021-04-24,f,35,1
USA,Vermont,2021-04-24,f,45,2
USA,Vermont,2021-04-24,f,55,5
USA,Vermont,2021-04-24,f,65,13
USA,Vermont,2021-04-24,f,75,31
USA,Vermont,2021-04-24,f,85,62
USA,Vermont,2021-04-24,f,TOT,114
USA,Vermont,2021-04-24,m,0,0
USA,Vermont,2021-04-24,m,1,0
USA,Vermont,2021-04-24,m,5,0
USA,Vermont,2021-04-24,m,15,0
USA,Vermont,2021-04-24,m,25,0
USA,Vermont,2021-04-24,m,35,2
USA,Vermont,2021-04-24,m,45,4
USA,Vermont,2021-04-24,m,55,10
USA,Vermont,2021-04-24,m,65,19
USA,Vermont,2021-04-24,m,75,37
USA,Vermont,2021-04-24,m,85,40
USA,Vermont,2021-04-24,m,TOT,112
USA,Virginia,2021-04-24,b,0,2
USA,Virginia,2021-04-24,b,1,0
USA,Virginia,2021-04-24,b,5,0
USA,Virginia,2021-04-24,b,15,13
USA,Virginia,2021-04-24,b,25,45
USA,Virginia,2021-04-24,b,35,132
USA,Virginia,2021-04-24,b,45,413
USA,Virginia,2021-04-24,b,55,1117
USA,Virginia,2021-04-24,b,65,2226
USA,Virginia,2021-04-24,b,75,2913
USA,Virginia,2021-04-24,b,85,3509
USA,Virginia,2021-04-24,b,TOT,10370
USA,Virginia,2021-04-24,f,0,1
USA,Virginia,2021-04-24,f,1,0
USA,Virginia,2021-04-24,f,5,0
USA,Virginia,2021-04-24,f,15,4
USA,Virginia,2021-04-24,f,25,22
USA,Virginia,2021-04-24,f,35,58
USA,Virginia,2021-04-24,f,45,143
USA,Virginia,2021-04-24,f,55,406
USA,Virginia,2021-04-24,f,65,926
USA,Virginia,2021-04-24,f,75,1327
USA,Virginia,2021-04-24,f,85,2107
USA,Virginia,2021-04-24,f,TOT,4993
USA,Virginia,2021-04-24,m,0,1
USA,Virginia,2021-04-24,m,1,0
USA,Virginia,2021-04-24,m,5,0
USA,Virginia,2021-04-24,m,15,10
USA,Virginia,2021-04-24,m,25,23
USA,Virginia,2021-04-24,m,35,74
USA,Virginia,2021-04-24,m,45,270
USA,Virginia,2021-04-24,m,55,711
USA,Virginia,2021-04-24,m,65,1300
USA,Virginia,2021-04-24,m,75,1586
USA,Virginia,2021-04-24,m,85,1402
USA,Virginia,2021-04-24,m,TOT,5377
USA,Washington,2021-04-24,b,0,1
USA,Washington,2021-04-24,b,1,0
USA,Washington,2021-04-24,b,5,1
USA,Washington,2021-04-24,b,15,12
USA,Washington,2021-04-24,b,25,18
USA,Washington,2021-04-24,b,35,78
USA,Washington,2021-04-24,b,45,203
USA,Washington,2021-04-24,b,55,514
USA,Washington,2021-04-24,b,65,1045
USA,Washington,2021-04-24,b,75,1420
USA,Washington,2021-04-24,b,85,1770
USA,Washington,2021-04-24,b,TOT,5062
USA,Washington,2021-04-24,f,0,0
USA,Washington,2021-04-24,f,1,0
USA,Washington,2021-04-24,f,5,1
USA,Washington,2021-04-24,f,15,2
USA,Washington,2021-04-24,f,25,9
USA,Washington,2021-04-24,f,35,30
USA,Washington,2021-04-24,f,45,60
USA,Washington,2021-04-24,f,55,184
USA,Washington,2021-04-24,f,65,412
USA,Washington,2021-04-24,f,75,613
USA,Washington,2021-04-24,f,85,986
USA,Washington,2021-04-24,f,TOT,2297
USA,Washington,2021-04-24,m,0,1
USA,Washington,2021-04-24,m,1,0
USA,Washington,2021-04-24,m,5,0
USA,Washington,2021-04-24,m,15,6
USA,Washington,2021-04-24,m,25,13
USA,Washington,2021-04-24,m,35,48
USA,Washington,2021-04-24,m,45,143
USA,Washington,2021-04-24,m,55,330
USA,Washington,2021-04-24,m,65,633
USA,Washington,2021-04-24,m,75,807
USA,Washington,2021-04-24,m,85,784
USA,Washington,2021-04-24,m,TOT,2765
USA,West Virginia,2021-04-24,b,0,0
USA,West Virginia,2021-04-24,b,1,0
USA,West Virginia,2021-04-24,b,5,0
USA,West Virginia,2021-04-24,b,15,1
USA,West Virginia,2021-04-24,b,25,5
USA,West Virginia,2021-04-24,b,35,23
USA,West Virginia,2021-04-24,b,45,88
USA,West Virginia,2021-04-24,b,55,248
USA,West Virginia,2021-04-24,b,65,653
USA,West Virginia,2021-04-24,b,75,848
USA,West Virginia,2021-04-24,b,85,784
USA,West Virginia,2021-04-24,b,TOT,2650
USA,West Virginia,2021-04-24,f,0,0
USA,West Virginia,2021-04-24,f,1,0
USA,West Virginia,2021-04-24,f,5,0
USA,West Virginia,2021-04-24,f,15,0
USA,West Virginia,2021-04-24,f,25,4
USA,West Virginia,2021-04-24,f,35,15
USA,West Virginia,2021-04-24,f,45,32
USA,West Virginia,2021-04-24,f,55,110
USA,West Virginia,2021-04-24,f,65,261
USA,West Virginia,2021-04-24,f,75,363
USA,West Virginia,2021-04-24,f,85,464
USA,West Virginia,2021-04-24,f,TOT,1249
USA,West Virginia,2021-04-24,m,0,0
USA,West Virginia,2021-04-24,m,1,0
USA,West Virginia,2021-04-24,m,5,0
USA,West Virginia,2021-04-24,m,15,1
USA,West Virginia,2021-04-24,m,25,3
USA,West Virginia,2021-04-24,m,35,7
