State,Sex,Age,Date,CumEpi,CumExc,CumPos,Exposure
Louisiana,f,75,2021-01-15,1305.7625618543984,1318.2885250642148,1318.2885250642148,118434.52581823402
Louisiana,f,75,2021-02-15,1305.7625618543984,1353.9181974249,1353.9181974249,129326.191859656
Louisiana,f,75,2021-03-15,1362.1667200772672,1410.3223556477687,1410.3223556477687,140242.83127987434
Louisiana,f,75,2021-04-15,1362.1667200772672,1377.3896368178898,1410.3223556477687,151186.23980168157
Louisiana,f,85,2020-03-15,89.24462728531796,89.24462728531796,89.24462728531796,5693.117467288724
Louisiana,f,85,2020-04-15,435.57684328353196,435.57684328353196,435.57684328353196,11391.376069089754
Louisiana,f,85,2020-05-15,573.2154282749742,573.2154282749742,573.2154282749742,17094.812398794147
Louisiana,f,85,2020-06-15,648.7320349147715,648.7320349147715,648.7320349147715,22803.45516446301
Louisiana,f,85,2020-07-15,819.378566985972,819.378566985972,819.378566985972,28517.325188827494
Louisiana,f,85,2020-08-15,1005.1304442120821,1005.1304442120821,1005.1304442120821,34236.43696840798
Louisiana,f,85,2020-09-15,1082.9387672884282,1082.9387672884282,1082.9387672884282,39960.804909990766
Louisiana,f,85,2020-10-15,1082.9387672884282,1094.9981990734107,1094.9981990734107,45690.444889747254
Louisiana,f,85,2020-11-15,1082.9387672884282,1111.8309222403896,1111.8309222403896,51425.37425323391
Louisiana,f,85,2020-12-15,1221.7712035249504,1250.6633584769118,1250.6633584769118,57165.611815392316
Louisiana,f,85,2021-01-15,1380.4213620786804,1409.3135170306418,1409.3135170306418,62911.17786054913
Louisiana,f,85,2021-02-15,1380.4213620786804,1379.1257477855954,1409.3135170306418,68662.09414241611
Louisiana,f,85,2021-03-15,1380.4213620786804,1372.4620397229382,1409.3135170306418,74418.38388409013
Louisiana,f,85,2021-04-15,1380.4213620786804,1289.181392502132,1409.3135170306418,80180.0717780531
Louisiana,m,0,2020-03-15,0,6.9146979961410295,6.9146979961410295,106821.08586332994
Louisiana,m,0,2020-04-15,43.1238132783368,50.03851127447783,50.03851127447783,213610.9337730739
Louisiana,m,0,2020-05-15,103.4571252368959,110.37182323303693,110.37182323303693,320369.1864253973
Louisiana,m,0,2020-06-15,146.0001721047985,152.91487010093954,152.91487010093954,427095.57229330426
Louisiana,m,0,2020-07-15,204.75304344420894,211.66774144034997,211.66774144034997,533789.9056266376
Louisiana,m,0,2020-08-15,273.71569470369417,280.63039269983517,280.63039269983517,640452.0793510899
Louisiana,m,0,2020-09-15,342.88799584540527,349.80269384154633,349.80269384154633,747082.036664248
Louisiana,m,0,2020-10-15,385.26974366949435,392.1844416656354,392.1844416656354,853679.7639346041
Louisiana,m,0,2020-11-15,446.8606620648409,453.7753600609819,453.7753600609819,960245.2907015556
Louisiana,m,0,2020-12-15,521.6604022592417,528.5751002553827,528.5751002553827,1066778.6896754054
Louisiana,m,0,2021-01-15,594.6685430690652,601.5832410652062,601.5832410652062,1173280.0767373617
Louisiana,m,0,2021-02-15,594.6685430690652,625.7992891445124,625.7992891445124,1279749.610939538
Louisiana,m,0,2021-03-15,594.6685430690652,648.2226792336376,648.2226792336376,1386187.4945049535
Louisiana,m,0,2021-04-15,594.6685430690652,626.8527744072483,648.2226792336376,1492593.9728275319
Louisiana,m,40,2020-03-15,138.59324916368791,138.59324916368791,138.59324916368791,58423.3043686291
Louisiana,m,40,2020-04-15,361.7654734794189,361.7654734794189,361.7654734794189,116838.25648454389
Louisiana,m,40,2020-05-15,493.2289724225059,493.2289724225059,493.2289724225059,175245.50727464174
Louisiana,m,40,2020-06-15,606.6005811026579,606.6005811026579,606.6005811026579,233645.757436031
Louisiana,m,40,2020-07-15,822.9276492128477,822.9276492128477,822.9276492128477,292039.757436031
Louisiana,m,40,2020-08-15,1023.768777555644,1023.768777555644,1023.768777555644,350428.27979176055
Louisiana,m,40,2020-09-15,1167.5260551392564,1167.5260551392564,1167.5260551392564,408812.00818849204
Louisiana,m,40,2020-10-15,1321.794438758739,1321.794438758739,1321.794438758739,467191.50975924
Louisiana,m,40,2020-11-15,1429.5103153596965,1429.5103153596965,1429.5103153596965,525567.2350847612
Louisiana,m,40,2020-12-15,1662.6199705891868,1662.6199705891868,1662.6199705891868,583939.5181935541
Louisiana,m,40,2021-01-15,1979.9702003775878,1979.9702003775878,1979.9702003775878,642308.57656186
Louisiana,m,40,2021-02-15,2119.296500132683,2119.296500132683,2119.296500132683,700674.5111136616
Louisiana,m,40,2021-03-15,2245.5515917650955,2245.5515917650955,2245.5515917650955,759037.3062206842
Louisiana,m,40,2021-04-15,2245.5515917650955,2276.1574820637998,2276.1574820637998,817396.829702395
Louisiana,m,65,2020-03-15,80.58295702697558,80.58295702697558,80.58295702697558,16876.318048979312
Louisiana,m,65,2020-04-15,324.5645558496054,324.5645558496054,324.5645558496054,33805.758215988964
Louisiana,m,65,2020-05-15,465.5995290632668,465.5995290632668,465.5995290632668,50788.31801613193
Louisiana,m,65,2020-06-15,465.5995290632668,478.3129071811217,478.3129071811217,67823.90122824823
Louisiana,m,65,2020-07-15,653.3418822428969,666.0552603607517,666.0552603607517,84912.31789491489
Louisiana,m,65,2020-08-15,871.3788256775723,884.0922037954272,884.0922037954272,102053.26880463588
Louisiana,m,65,2020-09-15,1002.2492250339781,1014.962603151833,1014.962603151833,119246.28342060154
Louisiana,m,65,2020-10-15,1002.2492250339781,1047.8137669439184,1047.8137669439184,136490.70436287855
Louisiana,m,65,2020-11-15,1080.9274149168464,1126.491956826787,1126.491956826787,153785.68740840987
Louisiana,m,65,2020-12-15,1252.496582634645,1298.0611245445853,1298.0611245445853,171130.20149101468
Louisiana,m,65,2021-01-15,1531.8592272708293,1577.4237691807696,1577.4237691807696,188523.02870138857
Louisiana,m,65,2021-02-15,1635.4186792746982,1680.9832211846388,1680.9832211846388,205962.76428710335
Louisiana,m,65,2021-03-15,1705.1770639039885,1750.7416058139288,1750.7416058139288,223447.81665260709
Louisiana,m,65,2021-04-15,1705.1770639039885,1772.5472686849325,1772.5472686849325,240976.40735922425
Louisiana,m,75,2020-03-15,89.25771794257673,89.25771794257673,89.25771794257673,7289.434585196886
Louisiana,m,75,2020-04-15,360.2932556097618,360.2932556097618,360.2932556097618,14592.881512974003
Louisiana,m,75,2020-05-15,477.9707922787181,477.9707922787181,477.9707922787181,21910.043231587104
Louisiana,m,75,2020-06-15,477.9707922787181,477.3833197812954,477.9707922787181,29240.63502802884
Louisiana,m,75,2020-07-15,658.4350579956504,657.8475854982277,658.4350579956504,36584.385028028766
Louisiana,m,75,2020-08-15,852.9448326692527,852.3573601718301,852.9448326692527,43941.07179315028
Louisiana,m,75,2020-09-15,945.7612312108313,945.1737587134086,945.7612312108313,51310.67470917833
Louisiana,m,75,2020-10-15,1020.9922793737182,1020.4048068762957,1020.9922793737182,58693.41158321637
Louisiana,m,75,2020-11-15,1083.9534806619981,1083.3660081645753,1083.9534806619981,66089.73864368633
Louisiana,m,75,2020-12-15,1291.908147536209,1291.3206750387865,1291.908147536209,73500.35054032861
Louisiana,m,75,2021-01-15,1524.7080522235824,1524.1205797261596,1524.7080522235824,80926.18034420215
Louisiana,m,75,2021-02-15,1616.167060593743,1615.5795880963203,1616.167060593743,88368.39954768431
Louisiana,m,75,2021-03-15,1616.167060593743,1668.0579286316724,1668.645401129095,95828.41806447101
